sender_upi,receiver_upi,amount,hour_of_day,day_of_week,location,txn_type,device_id,is_new_device,num_txn_last_1hr,num_txn_last_24hr,avg_amount_last_week,is_new_receiver,label
qqbjfpzh@okhdfcbank,anumn@paytm,251.92,0,3,Jaipur,Merchant,dev_2770,0,0,4,3048.68,0,0
fmnbd@ybl,qtadu@paytm,449.31,10,6,Pune,QR_Scan,dev_3399,0,1,4,482.2,0,0
gbndkwn@ybl,xyptpyc@okhdfcbank,498.62,9,5,Jaipur,Bill,dev_3453,0,1,3,4030.19,0,0
uznvjcfnx@ybl,bcphg@ybl,194.0,18,2,Bengaluru,P2P,dev_3608,0,1,4,2883.71,0,0
lmcafa@okhdfcbank,apkjns@okhdfcbank,823.95,11,4,Jaipur,P2P,dev_3684,0,0,5,2055.5,1,0
awxbgcz@paytm,ngyqhtc@okicici,500.13,22,1,Delhi,Bill,dev_3703,0,0,3,1172.23,0,0
neewdbsw@ybl,nzoinlzdk@oksbi,589.45,21,0,Pune,Bill,dev_4,0,4,7,3480.6,1,0
hgpignye@okaxis,sbxjrx@paytm,1570.02,14,4,Pune,QR_Scan,dev_3079,0,0,3,4679.75,0,0
tzbep@okaxis,ieampu@paytm,57.72,2,1,Mumbai,P2P,dev_2173,0,1,6,3332.15,1,0
quxxlnq@ybl,zpuff@ybl,1453.64,11,3,Bengaluru,P2P,dev_1316,0,1,1,1573.73,0,0
ruwadc@ybl,fqsqqq@okaxis,441.45,3,6,Bengaluru,Bill,dev_3922,0,1,4,2669.17,0,0
vetqkgo@paytm,sacnes@oksbi,827.13,6,5,Hyderabad,QR_Scan,dev_4609,1,1,4,3901.86,1,0
jybkejbj@ybl,nvkelmx@ybl,476.81,17,4,Pune,P2P,dev_1452,0,1,3,4258.83,0,0
oitzfaxu@okhdfcbank,nuzgi@okhdfcbank,627.1,10,3,Chennai,P2P,dev_1,0,1,6,448.36,0,0
wfxghrkvw@ybl,blwlwogtv@paytm,3312.21,11,5,Mumbai,P2P,dev_3843,0,0,5,3385.38,0,0
ztgnzq@paytm,phujgk@okicici,8428.89,23,2,Kolkata,QR_Scan,dev_5890,1,17,41,4508.8,1,1
rxjzjo@okaxis,gabrdvwa@ybl,305.55,1,2,Kolkata,QR_Scan,dev_2909,0,0,2,421.48,1,0
tfwwsxuct@oksbi,srqmgpsk@okicici,1014.63,0,3,Jaipur,P2P,dev_2248,0,2,6,2028.66,0,0
zfyhpha@oksbi,wmwyumcco@paytm,1093.09,18,3,Bengaluru,P2P,dev_3470,0,2,5,4921.51,0,0
lqarqu@paytm,iidyspv@okaxis,2387.72,18,4,Bengaluru,QR_Scan,dev_3602,0,2,7,2258.08,1,0
edhfoop@okaxis,wthnu@okaxis,433.62,4,0,Delhi,Bill,dev_3413,0,2,4,3792.32,0,0
pzhuauv@paytm,umtdjenss@paytm,2903.79,22,3,Kolkata,Merchant,dev_3311,0,2,5,3339.65,0,0
tdjjnc@okaxis,yzwjq@paytm,1129.8,4,1,Kolkata,QR_Scan,dev_3148,0,2,7,3089.39,0,0
bkkfyc@okicici,ycabokhp@okicici,1213.63,6,4,Bengaluru,Bill,dev_4197,0,4,8,2871.44,1,0
csuaigto@okicici,wjmndqp@oksbi,587.94,6,2,Pune,Merchant,dev_2915,0,5,8,993.26,0,0
qrbtuuwl@okicici,korkqkn@okhdfcbank,1234.63,3,5,Hyderabad,QR_Scan,dev_194,1,1,1,4788.04,0,0
dbzdhmjr@okicici,mrobk@paytm,2634.5,21,6,Kolkata,QR_Scan,dev_1437,0,0,4,4565.05,1,0
qslxbs@ybl,bbmqkpbj@okhdfcbank,25577.61,1,0,Bengaluru,P2P,dev_5081,0,15,20,3325.12,1,1
gqlbesf@oksbi,irfgnfmws@ybl,715.02,15,5,Jaipur,Merchant,dev_3563,1,2,4,2844.58,0,0
rirccdp@okaxis,zhvfu@oksbi,645.27,11,4,Kolkata,Merchant,dev_3707,0,2,3,431.88,0,0
vqacqcsrs@okicici,rhbiqxbz@ybl,266.05,20,6,Jaipur,P2P,dev_1330,0,0,3,154.46,0,0
eksnz@ybl,ctstagwqy@ybl,495.62,19,5,Kolkata,Merchant,dev_1631,0,0,1,2513.53,0,0
ygivvkndz@oksbi,mbwekfruj@ybl,551.47,1,0,Chennai,P2P,dev_4684,0,0,4,3358.68,0,0
ikjdxieg@okaxis,struiay@oksbi,993.78,10,1,Bengaluru,Bill,dev_854,0,1,3,1185.96,0,0
wvmuzc@paytm,momhr@okaxis,458.79,1,2,Mumbai,Bill,dev_3667,0,2,7,2316.67,0,0
hnktnk@oksbi,jqnravai@okaxis,1853.5,2,0,Jaipur,Merchant,dev_4356,0,1,3,3636.03,0,0
laqgl@okhdfcbank,plbsonhfv@okhdfcbank,910.37,3,6,Bengaluru,QR_Scan,dev_1139,0,0,1,1717.03,0,0
gpazr@okicici,gyugfdv@okhdfcbank,623.55,16,6,Mumbai,QR_Scan,dev_4970,0,4,6,3721.59,0,0
gojoqk@oksbi,urydiqq@okicici,824.63,19,0,Jaipur,Bill,dev_3347,1,0,7,4299.22,0,0
kkfwh@oksbi,ohpno@ybl,298.06,8,0,Bengaluru,Merchant,dev_4800,0,1,2,3765.74,0,0
tthzronii@paytm,kdeqe@oksbi,51.51,7,6,Pune,Bill,dev_3447,0,1,4,2085.14,0,0
veliun@ybl,ipzsg@okhdfcbank,287.24,15,1,Bengaluru,Merchant,dev_4917,0,0,3,3865.05,0,0
grrfefbb@okicici,jgbsvv@oksbi,567.71,11,2,Hyderabad,Bill,dev_4111,0,0,3,1305.98,0,0
yvnbsw@okhdfcbank,lcoqg@okicici,739.53,20,3,Pune,P2P,dev_3925,0,1,2,2715.98,0,0
tytok@oksbi,owygqhz@okhdfcbank,2405.23,0,4,Kolkata,Merchant,dev_1413,0,2,6,1356.16,1,0
ifypr@oksbi,hzriihory@paytm,128251.63,0,0,Chennai,QR_Scan,dev_5417,1,7,19,1109.17,1,1
cgjizzbl@okicici,wdmbklfm@oksbi,46.38,19,1,Chennai,Merchant,dev_4600,0,2,6,3248.3,0,0
mphpyqsba@oksbi,wripxsg@paytm,506.4,3,1,Delhi,Bill,dev_4838,0,2,3,4255.37,1,0
mgfdgu@okaxis,bprldpax@okhdfcbank,10.0,19,0,Pune,P2P,dev_136,0,1,7,346.86,1,0
bmufeju@oksbi,vbjtmvoqm@paytm,94.84,19,3,Hyderabad,Merchant,dev_2739,0,2,3,2020.75,0,0
rkoxapft@okicici,djjywm@paytm,792.54,22,2,Hyderabad,Bill,dev_1845,0,1,1,2900.31,0,0
aedja@paytm,dajndh@paytm,1439.34,5,6,Jaipur,P2P,dev_2881,0,1,6,3420.7,0,0
hyslxea@okaxis,pxajaua@paytm,1177.63,20,4,Kolkata,Bill,dev_3150,0,0,7,2515.71,1,0
ltiigfmsb@paytm,lcpofctqw@okicici,756.15,14,1,Mumbai,Bill,dev_1761,0,1,3,3659.0,0,0
vwxwtgtkr@okaxis,ottlbujjr@oksbi,2460.75,11,1,Pune,Merchant,dev_4693,1,1,3,4745.41,0,0
ulyfki@okaxis,vqghdj@paytm,375.46,7,2,Delhi,P2P,dev_883,0,1,3,1599.46,0,0
ruvyys@okicici,skmpmbyt@okicici,239.55,12,5,Kolkata,QR_Scan,dev_463,0,3,6,859.62,1,0
qkzixwskj@paytm,ryvejdil@oksbi,2514.87,11,0,Bengaluru,Merchant,dev_3929,0,0,1,4980.16,0,0
wrgjv@ybl,pjzqv@ybl,268.92,0,3,Kolkata,Merchant,dev_761,0,1,5,531.46,1,0
doodbwzc@ybl,areitf@okaxis,909.59,23,6,Pune,Bill,dev_62,0,0,3,1967.51,0,0
etwyjvish@paytm,smkwpnqhk@okhdfcbank,670.14,2,6,Jaipur,P2P,dev_3387,0,3,5,866.34,0,0
nkxxmrds@oksbi,dndolutga@okicici,398.34,2,5,Kolkata,P2P,dev_598,0,0,5,1170.74,0,0
tqjysxktc@okaxis,qxoun@okaxis,11.94,12,6,Pune,QR_Scan,dev_135,0,3,3,2151.57,1,0
tcymbkp@oksbi,wzmhgtjx@paytm,1830.19,8,6,Delhi,P2P,dev_1496,0,2,5,839.78,0,0
pnopvq@oksbi,vllzinwrl@okaxis,70.21,23,3,Chennai,Merchant,dev_3798,0,1,4,2279.23,0,0
ujflew@oksbi,mznut@okhdfcbank,517.4,4,0,Bengaluru,Bill,dev_4438,0,0,4,270.45,0,0
mdjrroj@okaxis,ucndueavt@ybl,174.17,16,6,Kolkata,P2P,dev_823,0,0,0,2554.25,0,0
vvtsdu@oksbi,zvgnsmumn@oksbi,2132.78,9,2,Chennai,P2P,dev_2995,0,1,4,3348.38,0,0
wlyxu@ybl,cyoewwqvd@okaxis,21.57,13,5,Delhi,P2P,dev_2442,0,2,6,3337.94,0,0
vjqwqxxl@okhdfcbank,nhtyeotpz@okicici,238.85,23,4,Jaipur,P2P,dev_3427,0,0,1,936.4,1,0
hnfnxpb@okhdfcbank,gmyjgf@paytm,326.41,10,0,Mumbai,QR_Scan,dev_3915,0,0,3,4233.2,1,0
bsowsudjn@ybl,gdrpd@okicici,416.82,18,1,Bengaluru,Merchant,dev_4843,0,1,4,3424.83,0,0
lwhzfcwdj@okhdfcbank,xogghjssb@okicici,65.63,21,4,Mumbai,QR_Scan,dev_3998,0,2,4,768.29,0,0
jjywdgx@ybl,oapor@okaxis,1773.91,15,0,Chennai,Bill,dev_4613,1,0,2,465.84,0,0
bjgagyon@okicici,jltdtd@ybl,133.95,18,3,Mumbai,Bill,dev_3410,0,0,2,550.01,1,0
kotpu@paytm,ilboipq@ybl,208.51,3,6,Kolkata,QR_Scan,dev_3640,0,2,5,2112.31,0,0
hlrlbbi@okhdfcbank,uaisip@okaxis,2248.28,22,6,Chennai,Merchant,dev_4495,0,1,4,4882.66,0,0
qxyozu@paytm,sqkheotnz@okhdfcbank,1642.98,2,3,Kolkata,Bill,dev_1898,0,1,3,3977.39,0,0
qtpzteyio@paytm,njrjajpp@paytm,2931.99,20,1,Jaipur,Bill,dev_2541,0,1,5,1062.48,1,0
joiqd@okicici,xvhwiiru@ybl,1320.99,19,1,Hyderabad,Merchant,dev_3185,0,2,4,554.34,0,0
xzyatvarx@okaxis,bnfhq@paytm,1579.14,8,5,Hyderabad,QR_Scan,dev_2268,0,0,2,3455.96,1,0
gczczzg@okicici,dfdmhjhjr@oksbi,344.67,1,2,Hyderabad,Bill,dev_3066,0,3,6,4392.42,0,0
qrrsv@ybl,sichkbj@okaxis,247.88,20,0,Jaipur,QR_Scan,dev_3057,0,0,5,278.4,0,0
ozchti@okaxis,kqmkq@oksbi,31.08,4,4,Kolkata,Bill,dev_3054,0,1,1,4874.75,0,0
zjstcelo@paytm,eixylouu@ybl,175.96,10,5,Kolkata,P2P,dev_1202,1,0,3,1163.27,0,0
osscz@okhdfcbank,yercqzuvu@okaxis,157.59,16,0,Jaipur,P2P,dev_718,0,2,3,4766.62,1,0
ohpunz@oksbi,nvfcdj@okicici,1166.51,16,6,Pune,Merchant,dev_1919,0,5,11,2910.63,0,0
vdkxzjaj@okhdfcbank,gtolukrvl@okhdfcbank,369.24,9,6,Pune,Bill,dev_1010,0,1,6,2784.38,1,0
srnhdrehn@oksbi,vacnrc@ybl,743.7,17,6,Delhi,Bill,dev_3221,0,3,7,3130.51,0,0
zeplp@okaxis,upgbsck@okicici,611.13,0,3,Mumbai,Bill,dev_1004,0,1,2,2788.23,0,0
hnlvmlkv@paytm,izjdtplrn@paytm,317.22,19,6,Jaipur,Merchant,dev_1805,0,1,3,2663.69,0,0
tmqzdkm@oksbi,zlxdvyvzf@ybl,2501.03,14,2,Delhi,P2P,dev_3315,0,1,2,4044.18,0,0
nqaaukr@ybl,rdocaezy@okhdfcbank,155837.53,1,2,Hyderabad,QR_Scan,dev_347,1,12,37,4375.9,1,1
usrnja@okicici,mqwyvp@okaxis,79.12,6,4,Kolkata,P2P,dev_2665,0,0,1,1883.65,0,0
oppvdyec@okhdfcbank,guovvvqk@ybl,583.28,1,2,Mumbai,QR_Scan,dev_49,0,2,4,2377.7,0,0
dnvkfmg@okhdfcbank,arljc@okicici,255.05,16,4,Bengaluru,QR_Scan,dev_1793,0,0,1,4655.25,1,0
tomvnga@paytm,lgbqaznv@ybl,968.38,2,6,Bengaluru,Bill,dev_3996,0,2,5,3595.08,0,0
gruodxm@paytm,pabbph@okicici,592.34,16,2,Chennai,QR_Scan,dev_2424,0,1,4,2375.06,0,0
tedocvqh@ybl,hztteufeu@paytm,1176.91,17,3,Hyderabad,P2P,dev_1663,0,2,6,1179.59,0,0
prtmqldn@okhdfcbank,actvp@okaxis,300.29,22,4,Pune,P2P,dev_4737,0,0,2,1888.36,0,0
kdxcl@okhdfcbank,tjqxuvzum@okhdfcbank,545.82,17,1,Kolkata,P2P,dev_2905,0,1,5,3845.67,0,0
cmmkab@okaxis,lxgsxqk@okhdfcbank,972.02,9,3,Jaipur,P2P,dev_514,0,2,5,4921.02,0,0
bvrbcpy@oksbi,ldgufvs@oksbi,766.37,19,0,Kolkata,Bill,dev_4863,0,2,8,1825.87,1,0
olbwyje@oksbi,pfixj@okaxis,2440.94,11,4,Kolkata,P2P,dev_4112,0,1,3,4193.26,1,0
dganokz@paytm,asphgr@okhdfcbank,1184.01,22,2,Pune,P2P,dev_4949,0,1,3,133.42,0,0
ezdbgj@oksbi,qumaao@okicici,675.76,12,2,Hyderabad,P2P,dev_4479,0,4,6,3249.61,0,0
zxmntd@okicici,xsbmn@ybl,1791.24,13,5,Pune,QR_Scan,dev_987,0,1,4,668.79,0,0
cfboluj@okaxis,mcrtevmno@oksbi,168.02,18,2,Kolkata,P2P,dev_4439,0,0,5,2046.12,0,0
fkquo@oksbi,maoxefgh@ybl,105.68,21,0,Bengaluru,QR_Scan,dev_140,0,2,7,2698.07,1,0
blyea@okaxis,mhjoynrkf@okhdfcbank,861.33,6,3,Jaipur,Merchant,dev_1776,0,0,1,945.69,0,0
ocmrdrfz@okhdfcbank,luexxzviv@okicici,536.68,9,5,Pune,P2P,dev_1767,0,2,5,2068.23,0,0
wkrsz@okicici,btmuojd@okaxis,364.67,8,4,Hyderabad,P2P,dev_4570,0,1,4,670.09,0,0
jsqzvabja@okicici,mrerf@ybl,254.3,6,2,Pune,Merchant,dev_1914,0,1,4,1720.93,1,0
blwcabljz@okaxis,yglmn@paytm,174.31,15,2,Jaipur,QR_Scan,dev_743,0,1,1,730.66,0,0
daxsoof@okhdfcbank,ounmyyfhq@oksbi,1211.64,18,6,Chennai,Merchant,dev_278,0,1,4,1474.29,0,0
lnaojnejm@okaxis,xtcbvu@ybl,20.68,23,4,Jaipur,Bill,dev_3041,0,2,7,2001.57,0,0
rusvevf@okaxis,twfepfznp@ybl,45.22,1,4,Pune,Merchant,dev_1071,1,0,4,3589.8,0,0
bkheueiao@ybl,sxtqnvqpi@okhdfcbank,221.88,23,2,Bengaluru,Bill,dev_1307,0,0,3,4324.28,1,0
udpxtxis@okhdfcbank,xqmowjgof@okaxis,217.72,20,3,Jaipur,Bill,dev_190,0,2,4,2007.08,0,0
lbgpxacjr@okaxis,pgdssri@oksbi,318.0,9,1,Delhi,QR_Scan,dev_296,0,4,7,462.77,0,0
dcgsx@oksbi,vyfpsq@oksbi,701.74,13,0,Pune,Merchant,dev_224,0,0,2,3676.01,0,0
pbtwmkciz@okhdfcbank,pddcnvr@ybl,726.48,1,4,Kolkata,P2P,dev_2036,0,0,3,948.71,1,0
ujejimwi@okhdfcbank,dwubjswms@oksbi,205.46,15,5,Chennai,Merchant,dev_1579,0,0,4,3308.69,0,0
yhmetly@okicici,ivqsyf@okicici,830.35,21,4,Chennai,Bill,dev_3245,0,0,1,1450.13,1,0
drwvtmz@paytm,lkikct@oksbi,764.75,1,6,Mumbai,Merchant,dev_328,0,0,0,3305.09,0,0
tnrgbnk@ybl,nuefbn@okhdfcbank,423.27,17,0,Hyderabad,Merchant,dev_3620,0,2,7,2771.26,0,0
uvpqfnioi@oksbi,qoqmfdgw@okaxis,1640.16,17,3,Kolkata,P2P,dev_839,0,1,5,1207.29,1,0
syqyvsevy@ybl,rgfxdu@paytm,162.28,7,2,Mumbai,Bill,dev_2430,0,1,4,4119.45,0,0
tvoimt@ybl,uxwod@okaxis,77.84,13,2,Hyderabad,QR_Scan,dev_3653,0,0,3,874.58,0,0
noztkrzw@paytm,mtllp@ybl,205.97,20,4,Bengaluru,Bill,dev_2755,0,1,3,1081.8,0,0
zzojp@paytm,rowignkxy@paytm,1765.55,11,1,Jaipur,P2P,dev_3628,0,1,4,2119.37,0,0
niiduyz@okaxis,petrbn@okicici,396.48,15,1,Mumbai,QR_Scan,dev_501,0,0,3,2148.11,0,0
gvylohpee@okicici,ohltioomo@okhdfcbank,2131.88,22,5,Delhi,QR_Scan,dev_3337,0,0,1,2742.54,0,0
evfjey@oksbi,phzyp@okhdfcbank,1033.55,10,1,Chennai,Bill,dev_2147,0,2,6,2854.66,0,0
tvdlry@ybl,ygudjn@okaxis,1141.46,16,5,Jaipur,Bill,dev_4139,0,0,2,4783.46,0,0
iqrjittzy@paytm,tidotwjjp@okicici,544.43,3,5,Hyderabad,QR_Scan,dev_497,0,2,8,605.81,0,0
epzgb@okhdfcbank,hqsfn@okaxis,1182.76,16,3,Mumbai,QR_Scan,dev_1139,0,1,5,4785.12,0,0
xpiewt@ybl,mtzqhvk@okhdfcbank,2470.43,20,5,Jaipur,QR_Scan,dev_2527,0,0,3,1922.72,0,0
bajmaw@oksbi,jdgeu@okicici,4083.47,8,2,Jaipur,P2P,dev_26,0,0,3,1838.5,1,0
bpfcxf@oksbi,wevvfvp@paytm,1630.04,5,3,Delhi,Merchant,dev_4642,0,1,3,3726.72,0,0
pxcpotzq@okaxis,mxfted@okicici,896.62,2,3,Hyderabad,Merchant,dev_1031,0,0,3,237.06,1,0
akdmm@paytm,saulit@ybl,33.51,8,1,Chennai,Merchant,dev_1340,0,2,5,1411.75,0,0
fthvfv@paytm,qltfsxktu@ybl,482.87,3,5,Pune,Bill,dev_1260,0,2,2,3242.68,0,0
pyrwrkfj@paytm,qfmmb@okicici,2330.56,22,0,Hyderabad,P2P,dev_3100,0,1,3,2333.05,0,0
aihlpuhy@paytm,azvbxmp@okicici,421.49,8,5,Mumbai,P2P,dev_4274,0,2,3,3628.54,1,0
akabwb@okaxis,fvhle@okhdfcbank,1610.38,6,1,Bengaluru,Merchant,dev_2878,0,0,2,2290.57,1,0
tubgsi@okicici,mesytf@okhdfcbank,197.9,3,1,Delhi,P2P,dev_1448,0,1,4,2346.88,0,0
yqbwyascq@okaxis,gtifgu@okaxis,1522.93,9,3,Jaipur,Merchant,dev_849,0,1,3,4735.55,1,0
bhszkg@okaxis,rmmkuowz@okicici,90782.94,2,5,Hyderabad,P2P,dev_1652,1,6,15,2022.95,1,1
ktqmufuq@okhdfcbank,njphr@ybl,1157.62,3,6,Bengaluru,P2P,dev_4509,0,4,5,4655.32,0,0
bainzx@paytm,khlstspx@paytm,1017.05,17,0,Chennai,P2P,dev_101,0,1,4,3840.25,0,0
ggejbsc@okicici,axweljqda@okaxis,702.2,21,5,Pune,QR_Scan,dev_1092,0,1,5,3282.12,0,0
upiugm@okaxis,pksnmyept@ybl,292.97,8,0,Delhi,Merchant,dev_3675,1,0,6,1568.61,0,0
nohiavqvs@okicici,uyifnissx@ybl,162.67,10,0,Pune,P2P,dev_785,0,1,3,4741.04,0,0
igomtya@ybl,hxwpgwsj@ybl,787.85,17,1,Pune,Merchant,dev_599,0,0,1,1436.02,0,0
gbedofprg@paytm,ogxdrwrhr@okicici,126.49,15,2,Bengaluru,Bill,dev_4233,0,1,6,4887.34,0,0
qxwpc@okhdfcbank,qakyt@okaxis,1758.82,21,0,Jaipur,QR_Scan,dev_4731,0,1,3,1469.56,1,0
omjehivft@paytm,mpnet@okicici,701.57,7,0,Chennai,P2P,dev_38,0,0,2,3087.97,0,0
ruiksq@okicici,rfcnicbsf@okaxis,817.38,8,1,Pune,Bill,dev_4508,0,0,1,4543.87,0,0
zyuunsgn@oksbi,mvujewk@ybl,1015.15,8,5,Mumbai,P2P,dev_4686,0,0,2,4013.94,0,0
ujenvot@oksbi,qbxhi@okhdfcbank,167403.67,23,1,Pune,P2P,dev_4169,1,8,37,1530.55,0,1
ypbkxb@okaxis,jjewwa@ybl,221.66,16,2,Jaipur,Bill,dev_335,0,0,3,411.66,1,0
jyspzoko@paytm,yagahlht@paytm,1238.7,5,4,Hyderabad,P2P,dev_2329,0,2,6,1471.4,1,0
uufamicft@ybl,fllzgz@okicici,559.32,12,3,Pune,P2P,dev_743,0,0,3,4655.68,0,0
mlqqay@okicici,jhdwqqeem@ybl,1819.92,18,0,Bengaluru,Merchant,dev_2367,0,5,7,339.97,0,0
ruitbcfw@paytm,yqhpy@okhdfcbank,1687.14,9,5,Bengaluru,P2P,dev_2294,0,1,4,2534.35,0,0
exwpdaql@ybl,gnfckrjqi@okicici,365.79,11,6,Jaipur,QR_Scan,dev_4306,0,1,1,1041.87,0,0
efsap@ybl,xmajge@paytm,336.27,23,3,Kolkata,Merchant,dev_3467,0,0,3,182.95,0,0
uibha@ybl,jrhin@ybl,293.24,15,6,Pune,Bill,dev_1949,0,1,6,501.68,0,0
zvsns@paytm,zpwqdkvb@okhdfcbank,848.65,19,6,Jaipur,Merchant,dev_4290,0,1,10,4486.77,0,0
ohyum@okhdfcbank,cbxubojb@okicici,2366.06,6,3,Bengaluru,QR_Scan,dev_1899,0,1,5,4898.47,0,0
vfvojvp@oksbi,qziwya@oksbi,1019.57,8,3,Kolkata,QR_Scan,dev_2994,1,1,5,1304.55,1,0
bxnvweiu@okaxis,cqbxagnes@ybl,615.11,10,6,Delhi,Merchant,dev_4072,0,3,6,3453.73,0,0
rizay@oksbi,lvzkzruvn@ybl,1852.37,19,5,Delhi,Bill,dev_598,0,1,3,1320.61,0,0
ojkqx@okicici,jueekaor@paytm,588.65,19,6,Kolkata,Bill,dev_1760,0,1,3,1663.76,0,0
kfvbnlyfs@okicici,asnkp@oksbi,163.86,19,5,Hyderabad,Bill,dev_3308,1,2,5,3513.28,1,0
bthgeqiwk@ybl,inyqkelzc@ybl,1257.95,11,3,Mumbai,P2P,dev_2689,0,1,6,1886.78,0,0
bbtzhfh@okicici,ewhnhd@okicici,50.04,5,2,Delhi,Bill,dev_171,0,1,4,2780.45,1,0
fadir@okicici,qkjvfgjx@oksbi,539.67,16,2,Mumbai,Bill,dev_3884,0,0,4,1593.99,0,0
zcgfefxm@oksbi,rmtzrvg@okicici,948.59,9,2,Kolkata,Bill,dev_1584,0,1,3,2498.68,0,0
mtlzhnm@paytm,fwfzxjcj@okaxis,93.83,13,4,Hyderabad,Bill,dev_559,0,2,3,140.1,1,0
fbhmrtqbv@okicici,fyywj@okhdfcbank,806.56,7,6,Jaipur,Bill,dev_4951,1,1,3,608.04,0,0
myjodat@oksbi,yfsqhcik@okhdfcbank,49.32,12,3,Hyderabad,P2P,dev_3220,0,2,5,3276.42,1,0
bllvcmdtv@okaxis,zoloobdpe@paytm,357.69,17,0,Pune,Bill,dev_3749,0,1,3,768.04,0,0
dyqqu@okhdfcbank,pzfrjkt@okhdfcbank,69449.71,1,4,Bengaluru,P2P,dev_1362,1,17,29,918.14,1,1
ceyftsnmi@okaxis,lywukb@okicici,434.08,7,3,Hyderabad,QR_Scan,dev_4688,0,1,2,1482.83,1,0
zpitnfsrm@paytm,ytwwfddro@okhdfcbank,276.6,8,3,Delhi,Bill,dev_1531,0,2,7,1950.66,1,0
dlpqxd@okicici,bldlnwl@okaxis,1119.67,7,2,Hyderabad,Merchant,dev_3283,0,3,4,644.06,0,0
ixnaq@ybl,tadgn@paytm,1369.57,22,2,Mumbai,Merchant,dev_2020,0,1,2,2074.82,0,0
qkaanmtmi@paytm,cpztulb@okaxis,214.76,22,5,Bengaluru,Merchant,dev_2784,0,0,4,4939.18,0,0
idvowmrfu@ybl,pnvdoqcci@okhdfcbank,700.92,22,1,Mumbai,QR_Scan,dev_4332,0,2,2,1606.31,1,0
yrlyq@ybl,npnidy@okaxis,938.82,4,2,Delhi,Merchant,dev_3262,0,1,1,3385.13,0,0
prcfeu@okhdfcbank,vodxeexdl@oksbi,781.71,3,1,Pune,QR_Scan,dev_2423,1,1,2,2623.69,0,0
cuwtftyy@ybl,ikkdf@oksbi,1098.13,23,0,Jaipur,QR_Scan,dev_267,0,1,3,2249.56,0,0
ueinqb@okhdfcbank,ztedfqu@okaxis,556.14,9,2,Hyderabad,Merchant,dev_4801,0,1,3,1761.93,0,0
oundjvzvx@okaxis,nzhceun@paytm,3809.43,12,2,Pune,QR_Scan,dev_3897,0,0,2,3221.1,0,0
jakbz@ybl,mnhpgai@okaxis,31.42,5,6,Bengaluru,P2P,dev_676,0,2,5,2203.1,0,0
kmbhykrzj@okicici,qqewcgej@okaxis,58.38,16,4,Delhi,Bill,dev_9,0,2,4,2737.35,0,0
qixpdx@okaxis,afvags@paytm,76.42,17,0,Pune,P2P,dev_2364,0,1,4,3394.48,0,0
iggozjkz@okicici,hlrsfc@paytm,619.5,10,1,Bengaluru,QR_Scan,dev_3524,0,2,4,1864.9,0,0
fljno@okaxis,dxzeft@paytm,2139.63,7,0,Jaipur,Merchant,dev_3600,0,0,6,1953.34,0,0
wnmvv@okhdfcbank,pyccq@okaxis,1290.3,18,6,Hyderabad,P2P,dev_2743,0,1,2,3193.97,0,0
rgstes@okicici,gfhuzwg@okicici,634.33,5,3,Delhi,Merchant,dev_4780,0,1,5,2064.31,0,0
ykkotphws@okaxis,vpsws@paytm,1142.17,2,6,Delhi,QR_Scan,dev_4103,0,0,1,4428.19,0,0
tvxerz@ybl,sfklskm@okhdfcbank,2009.93,18,1,Pune,QR_Scan,dev_1454,0,2,4,2751.61,0,0
fsioqwh@okicici,fuzukgtom@okhdfcbank,798.56,17,1,Hyderabad,P2P,dev_3675,0,2,5,2135.38,0,0
pxvsrofip@okhdfcbank,patsk@oksbi,1527.28,1,6,Jaipur,Bill,dev_4522,0,2,2,4225.18,0,0
auwjkela@oksbi,pcnjthmm@oksbi,236.18,3,3,Pune,Merchant,dev_1271,0,0,3,3470.18,0,0
vtdzmyphn@okaxis,ltgxweoja@okhdfcbank,548.89,5,5,Mumbai,Merchant,dev_590,0,0,2,1958.77,0,0
extgizyon@ybl,wlgpyvbh@okicici,906.42,3,3,Chennai,P2P,dev_4098,0,0,1,745.88,0,0
owfupte@okicici,ysgbcr@okaxis,231.76,7,2,Pune,Merchant,dev_4563,1,3,7,1730.67,0,0
webnjjx@paytm,lchxnc@okicici,415.93,20,6,Hyderabad,Merchant,dev_4512,1,1,2,4768.43,0,0
oouapr@okaxis,pehuszw@okicici,1110.15,10,0,Hyderabad,Merchant,dev_1863,0,1,5,4279.37,0,0
swsrgse@paytm,xrddhk@okicici,68.53,5,3,Kolkata,P2P,dev_285,0,0,3,201.14,0,0
xwzfi@oksbi,fknzdxmz@oksbi,374.36,4,3,Chennai,P2P,dev_4507,0,2,4,3192.59,0,0
ylufvqu@okaxis,nhyac@oksbi,557.18,1,3,Jaipur,QR_Scan,dev_4294,1,0,5,2302.41,0,0
gapjzhqb@ybl,suucatft@okicici,932.25,23,4,Chennai,QR_Scan,dev_3907,0,1,2,3181.81,0,0
tznni@okicici,zwfuze@oksbi,65.55,16,3,Bengaluru,Merchant,dev_4610,0,1,9,1946.16,0,0
rvqjotwxh@paytm,rdswvbt@okaxis,327.75,16,3,Bengaluru,P2P,dev_2544,0,2,5,3857.4,0,0
coprn@okaxis,igimremd@oksbi,190.6,8,5,Bengaluru,Merchant,dev_2006,0,2,5,3259.68,0,0
aggysxlfu@paytm,zlopmuzq@paytm,2358.39,2,6,Jaipur,QR_Scan,dev_416,0,2,8,2047.62,0,0
